key,box_score
machete2010,17.2895886135
maddogandglory1993,16.9733672798
wildthings1998,17.609388369
madeindagenham2010,13.526267889
mademoisellechambon2010,12.8460339928
madmoney2008,16.6209044725
maidinmanhattan2002,17.8066053284
mainstreet2011,8.8439175922
makeyourmove2014,11.9791100848
mama2013,18.4476460861
mamboitaliano2003,14.4459782642
management2009,13.9362124133
manakamana2014,10.2757066426
manic2003,11.4638381952
manoftaichi2013,11.6519745518
manonaledge2012,16.6483813382
manonthemoon1999,17.298628679
valmont1989,14.4947813411
manonwire2008,14.5392787339
projectnim2011,12.443448248
shadowdancer2013,11.8007520404
mansome2012,10.85812625
supersizeme2004,16.1529505273
marchofthepenguins2005,17.2419673736
margaret2011,11.1105667349
youcancountonme2000,14.8117649467
mariafullofgrace2004,15.195073844
marriedtothemob1988,17.0448053797
neilyoungjourneys2012,12.2731402343
philadelphia1993,18.7069053698
rachelgettingmarried2008,16.1041224543
somethingwild1986,16.2177281763
stopmakingsense1984,13.8869668917
marsneedsmoms2011,16.8260623185
marthamarcymaymarlene2011,15.4421345704
marwencol2010,10.0954165566
max2002,12.5898685197
may2003,12.5270000637
mccanick2014,7.78722436593
raze2014,8.94684110649
meancreek2004,13.109894908
meandyouandeveryoneweknow2005,14.0520358815
meetingevil2012,5.04853745303
meetmonicavelour2011,10.7328280965
meettherobinsons2007,18.3444105334
memoriesofmurder2005,11.1327053432
snowpiercer2014,15.1476371473
metropolis2002,13.9772453766
middlemen2010,13.9011545376
milarepa2007,11.721182864
mirrormask2005,14.2877095992
missmarch2009,15.1937900415
misspettigrewlivesforaday2008,16.6215192994
misterfoe2008,12.0300990071
perfectsense2012,8.53388428976
spread2009,12.6900521676
starredup2014,11.3965555952
moebius2014,7.6843621012
springsummerfallwinterandspring2004,13.7219123547
monsieurlazhar2012,14.4055073183
monsoonwedding2002,14.7851686379
monster2003,16.7650603105
monstersinc2001,19.6740896721
monstersvsaliens2009,19.4169291006
montecarlo2011,16.7886148213
moonstruck1987,18.0510246289
morethanhoney2013,10.6777568337
morverncallar2002,12.2455163069
ratcatcher2000,12.0039803117
weneedtotalkaboutkevin2011,13.5946728523
mosquitaymari2012,10.5298346847
motherandchild2010,13.5602122925
passengers2008,13.1382895666
mousehunt1997,17.0888367933
rango2011,19.0702270304
movie432013,15.9721007393
mrbrooks2007,16.9591084264
mrnobody2013,7.78512223377
mud2013,16.2600740336
takeshelter2011,14.1834465949
murderat16001997,17.0208463979
murderball2005,13.7853839261
murderbynumbers2002,17.0172346237
reversaloffortune1990,16.9421415608
muscleshoals2013,13.1350114964
museumhours2013,13.0554244978
mustlovedogs2005,17.4449606348
mutantchronicles2009,9.87513663406
myafternoonswithmargueritte2011,12.3427687614
mybigfatgreekwedding2002,16.804628429
mydogskip2000,16.9307150049
mydogtulip2010,12.4907111941
mynameiskhan2010,16.770192712
myoldlady2014,14.3084321307
myoneandonly2009,14.0077076102
wimbledon2004,16.8804890528
myperestroika2011,12.7890845287
mysteriesoflisbon2011,11.769928768
mysterymen1999,17.6998934322
mysteryteam2009,11.5742147447
myweekwithmarilyn2011,14.4711784869
womaningold2015,16.66583335
mywinnipeg2008,12.0247403583
nannymcphee2006,18.1174256766
wakingneddevine1998,15.5574450425
nationalgallery2014,11.9107298147
naturecalls2012,5.84929014138
needforspeed2014,17.4999421912
neverbackdown2008,16.6832397662
neverletmego2010,14.8999967063
onehourphoto2002,17.3933934513
newintown2009,16.7926996209
newsies1992,15.3252113672
nicotina2004,14.5679664368
nightmoves2014,12.9515386675
wendyandlucy2008,12.7669847617
nightofthelivingdead3d2006,13.2807191519
nightsinrodanthe2008,17.2801319027
nightwatch1998,14.7074821214
ninequeens2002,13.5374783069
ninjaassassin2009,17.1638170411
vforvendetta2006,18.3128601293
nobodywalks2012,10.7100529176
nomad2007,10.129737906
noonelives2013,11.7415494313
noreservations2007,17.6140027634
shine1996,17.3138952519
northcountry2005,16.9152802383
whalerider2003,15.0153531387
northfork2003,13.88480054
nostalgiaforthelight2011,11.1262776349
notanotherteenmovie2001,17.3479256182
notcool2014,11.5719864284
notesonascandal2006,16.4213648582
nothingbadcanhappen2014,8.92187820293
nowhereboy2010,13.8236439701
nowyouseeme2013,18.3370912006
transporter22005,17.5384900494
unleashed2005,16.8489164754
oblivion2013,18.5061826096
observeandreport2009,17.3567089267
obsessed2009,18.1120019964
obviouschild2014,14.652209863
oceans2010,17.169773974
oculus2014,17.4339218377
officerdown2013,7.90570930241
ofgodsandmen2011,15.3419985084
ohmygod2009,10.6530490565
oldboy2005,13.9961427751
stoker2013,14.8839837985
sympathyformrvengeance2005,11.5047150131
thirst2009,13.9216078707
olddogs2009,17.6311585576
vanwilder2002,16.5407026957
wildhogs2007,18.295761754
omar2014,13.4391067617
paradisenow2005,13.9290616173
once2007,14.6236571187
onceuponatimeinthemidlands2003,12.2274101126
thisisengland2007,13.3044333953
onechance2014,11.5270995736
oneforthemoney2012,16.9920774315
onemissedcall2008,17.2760791607
ongbak2005,15.6120845221
ongbak22009,11.7242652014
ongbak32011,10.0301864844
openwater2004,17.4086153216
silenthouse2012,16.5313747294
orangesandsunshine2011,12.1599772262
orgazmo1998,14.0325455957
orwellrollsinhisgrave2004,11.1581408013
ouija2014,17.6049618839
ouridiotbrother2011,16.8365477814
outinthedark2013,11.1162096749
outlander2009,11.7832619975
owningmahowny2003,12.7660626295
p22007,14.9084756533
paa2009,13.5086210179
paddington2015,18.5615341649
paloalto2014,14.0792851347
paperheart2009,14.4237657475
paperman2010,10.6745314545
paprika2007,13.871382037
paranormalactivity2009,18.848387993
paranormalactivity22010,18.6911559439
paranorman2012,18.0370082182
parentalguidance2012,17.4739562245
racetowitchmountain2009,18.383937948
youagain2010,16.8609006039
pariah2011,13.8984112126
parkland2013,13.7688785769
particlefever2014,13.6568955673
passionofmind2000,13.6955615662
passionplay2011,8.82080596919
pastorela2011,11.7326956027
pathfinder2007,16.0480434734
pathology2008,12.3064578056
paulwilliamsstillalive2012,11.8082042912
vegasvacation1997,17.9210351226
pawn2013,8.9052199126
pawnshopchronicles2013,8.96013141828
paycheck2003,17.2159150283
redcliff2009,12.1452131111
pecker1998,15.1871330527
peoplelikeus2012,16.1370859
phantoms1998,15.9252051627
pianomania2011,9.27143842988
pictureperfect1997,17.3179285685
pina2011,14.721142105
pingpongplaya2008,12.4807105745
pitchperfect2012,17.9546325714
pk2014,16.8442637176
planes2013,17.888501773
planet512009,17.265448943
plasticplanet2011,7.55525250759
playback2012,5.65835344345
pleasantville1998,17.9847973106
seabiscuit2003,18.6511567042
pocahontas1995,18.9950013096
poetry2011,12.7048810291
pointblank2011,13.2164687306
policeacademy1984,17.6855534066
polisse2012,11.7376136814
pontypool2009,8.26668102517
ponyo2009,16.7246647033
princessmononoke1999,15.5547976364
spiritedaway2002,16.3786899914
populaire2013,11.9598750401
postgrad2009,15.3570936786
posttenebraslux2013,10.4093269494
silentlight2009,12.4796107576
premonition2007,17.5438817189
prettyinpink1986,17.7065469828
pricecheck2012,9.51897552054
prideandglory2008,16.3886688824
primer2004,12.867228659
upstreamcolor2013,13.3614551072
primeval2007,16.2216467841
privateproperty2007,12.7088612955
prom2011,16.3781974159
sleepover2004,16.0795619139
sydneywhite2007,16.2888068526
proof2005,15.362755469
shakespeareinlove1998,17.5847081744
pumpkin2002,12.2298924821
puncture2011,12.6597391053
purplerain1984,17.5122743812
queentoplay2011,12.122181409
quidproquo2008,10.6585591383
quills2000,15.5835070385
rabbithole2010,13.8420291995
shortbus2006,14.4718587488
race22013,14.5309847849
radiofreealbemuth2014,9.56893405635
ramaiyavastavaiya2013,11.0608571021
rowdyrathore2012,13.4419466357
rampart2012,13.6655640308
rapt2011,10.7788588202
ratatouille2007,19.3809214507
reddragon2002,18.7398132783
rushhour1998,19.0739458504
rushhour22001,19.3515232828
rushhour32007,18.6579990008
towerheist2011,18.1649591234
redemptionroad2011,11.4012291435
redlights2004,10.4867153432
redline2007,15.7734627832
redtails2012,17.7225782864
rememberthetitans2000,18.3248606881
uptowngirls2003,17.1190566546
rendition2007,15.8604074327
tsotsi2006,14.1521340905
renoir2013,13.7678707843
repentance2014,14.394037489
repoman1984,13.7201016973
reprise2008,14.0121391107
requiem2006,10.2135764085
restrepo2010,13.8205320445
returner2003,11.6142107714
returntoneverland2002,17.2547834234
returntooz1985,16.2724016243
revengeoftheelectriccar2011,12.6859070603
ridingthebullet2004,12.3314907758
riskybusiness1983,17.4124348668
robotandfrank2012,13.7982712466
rogue2008,9.57679800509
wolfcreek2005,15.7943877368
rolemodels2008,18.184728069
wanderlust2012,16.6669581861
ronin1998,17.7985305365
room2372013,12.9172369655
rosetta1999,13.2697500314
twodaysonenight2014,13.7710884083
rosewater2014,15.0917876057
rubber2011,11.7071907228
rubberneck2013,8.99754991655
rudderless2014,12.277765623
rugratsgowild2003,17.3909139519
rumbleinthebronx1996,17.7660241531
runfatboyrun2008,15.6451733612
runlolarun1999,14.912556256
runnerrunner2013,16.3157736638
safehouse2012,18.4192369775
safetynotguaranteed2012,14.4731788802
sahara2005,17.4298314871
salinger2013,14.3109881783
samsara2012,14.6824149629
sanctum2011,16.6469335687
saraband2005,13.2870936124
saturdaynightfever1977,17.1794087377
savannah2013,10.6985645916
savingface2005,14.161345122
savingmrbanks2013,17.5233703976
savingprivateperez2011,15.2629795667
scarymovie52013,17.2620374692
soulmen2008,16.4186803196
searchingforsugarman2012,13.4007547943
secondhandlions2003,17.6017058537
secretary2002,14.95534627
seedofchucky2004,16.2394104554
seekingjustice2012,13.0952355579
thirteendays2000,17.626270074
seenoevil2006,15.991688567
selma2014,17.9041513676
senna2011,14.9673505911
senseless1998,16.5701051295
septemberdawn2007,13.7335513623
youngguns1988,17.2027162309
seraphimfalls2007,13.8179002782
serenity2005,17.6122480524
seriousmoonlight2009,10.8090764594
sevenpounds2008,17.5361010896
seventhson2015,16.3209163086
sexandthecity2008,19.1103232674
sexandthecity22010,18.1591340182
shadowboxer2006,13.3527211928
shadowofthevampire2000,15.220101177
suspectzero2004,15.7692423374
shallwedance2004,17.5571421566
shame2011,15.9297416639
shaolin2011,11.2455830176
sharktale2004,18.9101441281
sharkwater2007,11.8179555335
shelter2008,10.5406738889
sherrybaby2006,12.5776160062
shootoutatwadala2013,12.9217172369
shortterm122013,14.110510622
shrek2001,19.417068128
shrek22004,20.3670547379
shrink2009,11.8404141095
shrooms2008,8.01866353547
sidebyside2012,11.2299204676
sikandar2009,7.68243324399
silentnight2012,9.92979881387
simonkiller2013,10.4652805056
sincity2005,18.4737459472
sinister2012,17.7773928875
sinnombre2009,14.3760019338
sixteencandles1984,17.3488516369
skateland2011,10.531803147
skyhigh2005,18.0204710844
survivingchristmas2004,15.9752160554
skyline2010,16.994338431
slackers2002,15.3410950786
sleepwalkwithme2012,14.6601949438
slipstream2007,9.95768517229
slither2006,16.4202739292
smalltownmurdersongs2011,9.25947419255
smartpeople2008,16.393709589
smashed2012,12.8715067923
smashhiscamera2010,9.93902147745
snitch2013,17.3560766328
snowwhiteandthehuntsman2012,19.1666871617
somethingborrowed2011,17.2913530142
somewhereintime1980,16.0312265883
songofthesea2014,13.5099378885
sonofgod2014,17.9407182803
sonoframbow2008,13.8374962326
sonofthemask2005,16.7118296382
sororityrow2009,15.9010023571
soulkitchen2010,13.1103722277
soundcity2013,12.9961266583
soundofmyvoice2012,12.6866271005
sourcecode2011,17.8921426319
spaceballs1987,16.6711677679
spacechimps2008,16.5360515156
spawn1997,17.9820618891
specialtreatment2011,7.0435872032
speed1994,18.2647364615
twister1996,19.4162882984
spiceworld1998,17.8236399464
splinterheads2009,11.7230257088
springfever2010,7.81532877278
spyhard1996,17.1850312294
starlet2012,11.3835271851
stateproperty2002,14.6630372358
stayalive2006,17.0694577432
steamboy2005,13.7607925877
stepbrothers2008,18.3972372933
stepintoliquid2003,15.4956869331
stickit2006,17.3190924351
stigmata1999,17.9508701783
stone2010,13.7904896193
storage242013,3.52821212291
strangemagic2015,16.4330048543
strangerbythelake2014,13.0262602596
strangewilderness2008,15.7167871715
struckbylightning2013,11.4809304274
stuckinlove2013,11.8493197122
studentbodies1981,15.6316734438
stvincent2014,17.1399119773
submarine2011,13.643706349
summerwars2010,9.11754949492
sunflower2007,10.8353351769
sunshinecleaning2009,15.0829319226
super82011,18.8318077362
superheromovie2008,16.5395229842
swat2003,18.3719271913
synecdochenewyork2008,15.0137706254
syriana2005,17.8444988374
tabloid2011,13.924735163
taichihero2013,10.0988316968
tamara2006,11.5948549911
tammy2014,17.6533972199
tarnation2004,12.6792418836
tarzan1999,19.2623309274
taxitothedarkside2008,12.1860911934
teawithmussolini1999,16.6397196757
ted2012,19.081889082
teenage2014,11.083273476
teeth2008,12.7805529558
terenaallovehogaya2012,12.1816488766
terminatorsalvation2009,18.6603067881
wearemarshall2006,16.8432733372
terri2011,13.9805854289
terriblyhappy2010,12.4523485768
texaschainsaw3d2013,17.7151612703
texaskillingfields2011,10.7842478328
thanksforsharing2013,14.4660271294
thateveningsun2009,11.8466793084
theartofthesteal2010,13.8564334999
theimmigrant2014,13.8100981262
twolovers2009,14.4167745279
thelongestride2015,17.1558605827
themuppets2011,19.0452555467
thenshefoundme2008,13.6566185062
therunaways2010,15.2922074495
thesweeney2013,11.1537368384
they2002,16.2826828188
thinice2012,13.8676373415
thisfilmisnotyetrated2006,13.7657214686
thismustbetheplace2012,10.7574207849
thomasandthemagicrailroad2000,16.0239823737
tillhumanvoiceswakeus2003,10.410937329
timbuktu2015,13.344328258
timechanger2002,14.077426699
tinyfurniture2010,13.3635303694
titanae2000,17.2109291042
tobeandtohave2003,12.8865277169
together2001,14.2531350017
tomorrowneverdies1997,18.5999648756
toothfairy2010,17.4129926805
tootsie1982,17.904834341
tosavealife2010,15.6165429181
tothearctic2012,13.8408129741
toystory1995,19.3493381116
toystory21999,19.9941553665
toystory32010,20.3320647828
trade2007,12.8272216265
traitor2008,17.0922538056
transamerica2005,15.602465609
transcendence2014,16.8958436126
treasureplanet2002,17.8445714395
tremors1990,16.9998680634
tristanandisolde2006,16.7407608002
trollhunter2011,10.6014147136
tropicthunder2008,18.3557764659
zoolander2001,17.7651577012
troublethewater2008,13.3656568003
troublewiththecurve2012,17.4470574842
tuesdayafterchristmas2011,11.0307062632
tulpan2009,12.1183019032
turbo2013,18.2482663099
turntheriver2008,9.80153020446
turtlescanfly2005,13.0102511656
twolives2014,8.1130787757
twonightstand2014,11.4427303118
twoweeksnotice2002,17.6398250965
tyrannosaur2011,10.2247285153
tyson2009,14.1135564567
whenwillibeloved2004,12.1534539346
uhf1989,15.8952182269
unaccompaniedminors2006,16.668703881
unanoche2013,11.7006310016
underclassman2005,15.4527625745
underdog2007,17.1544543557
underdogs2013,12.0833784486
underourskin2009,11.6180580075
underworld2003,17.2485269009
unfinishedsong2013,13.2232822356
unknown2006,9.11048710627
unknownwhitemale2006,12.8049023176
up2009,19.9247540949
upsidedown2013,12.0447377533
urbanlegend1998,17.3456179001
usmarshals1998,18.0533432041
valiant2005,16.3231770397
valkyrie2008,18.1754339683
vampirehunterd2001,12.356714884
vanhelsing2004,18.7327001802
venusandserena2013,11.6088440489
veronicamars2014,16.4886370045
virtuosity1995,17.0951236954
virus1999,16.4751987217
vitus2007,11.0460699757
volcano1997,17.7953598288
wadjda2013,14.1034223555
waiting2005,16.4260406643
waitingforforever2011,11.0459430724
waitingforlightning2012,10.8272386228
waitress2007,16.3003067598
wakingsleepingbeauty2010,13.433463256
walkingtall2004,17.3682121839
waltzwithbashir2008,13.8915431764
warinc2008,13.0535518656
warmbodies2013,18.1758670719
warwitch2013,11.2147498817
wasteland2010,12.3343562464
watermark2014,11.4320174071
wehaveapope2012,12.6074499245
welcometothepunch2013,8.65140101656
welcometotherileys2010,12.6877419516
werckmeisterharmonies2001,11.38199059
wetlands2014,11.0635363409
whatdreamsmaycome1998,18.0333427096
whathappensinvegas2008,17.9161219396
whatmaisieknew2013,13.4462713298
whatwedointheshadows2015,14.3197952744
whencomedywenttoschool2013,11.1445225152
whipit2009,16.6950654605
whiplash2014,15.1573466773
whiteirishdrinkers2011,11.7387953603
whitekingredrubberblackdeath2005,10.5532865097
whitenoise2005,18.0064501554
whystopnow2012,7.61040944613
wildgrass2010,13.5245683777
wildtales2015,14.6560459695
winniethepooh2011,17.3590277568
winterinwartime2011,12.175521491
winwin2011,15.2515806741
wrongturn2003,16.2330688322
xanadu1980,16.4643455335
xxy2008,10.3851496676
yesman2008,17.666426337
yossi2013,11.3810962194
yougotserved2004,17.6254854699
youmeanddupree2006,18.0170794614
youwillbemyson2013,12.7668390007
yvessaintlaurent2014,12.7344570436
zaytoun2013,9.39211615114
zombeavers2015,9.82597348668
